,id,content,tag_en,tag_zhtw
28,32429,"🛑很重要！拜託要快傳 🛑 

快轉告你家中的人 
 請注意~ 
最新犯罪手法… 
一位年輕駕駛，大白天在中油加油，這時有一個陌生男子走近，遞給他一張廣告名片，他不想要但不好意思拒絕，就接了過來握在手裡，立即回到車裡開車離開中油加油站。 
 他從後視鏡看到那個遞名片的男人，進入一輛等在一旁的車輛，並立刻尾隨在他車後面跟著，在這同時他覺得頭暈目眩且呼不過氣來，開大冷氣又搖下車窗也無濟於事，就在他要昏迷前他意識到這事情很怪異，有事情要發生,他立即果斷地將車子右轉駛進了一戶人家的車道後猛按喇叭，而跟蹤他的那輛車立刻加速逃逸。 
 當警察來到時他早已不醒人事，經過化驗那陌生男人遞給的小卡片上含有濃烈成份的葯劑BURUNDANGA ，它是一種無色無味可經由呼吸可使人昏迷的禁藥，它比俗稱 ""約會強暴丸"" 的效果更強4倍，在此呼籲大家 

只要是你獨自一人時，不論在任何地方，任何時間，陌生人要遞給你任何東西，或者要求你幫忙替他拿一下任何東西(包括遞相機給妳幫他們照相)，你都不能因為不好意思拒絕而接過來。 

假若碰到這樣的男人，這後果不堪設想，請將此迅息轉貼或傳遞給你所有認識的友人們。 

警政署165關心您！",Unreal,不實
29,11435,明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。,Unreal,不實
30,15695, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
31,20170, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
32,20444,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
33,23147,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
34,23474,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
35,24746, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
36,24767,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
37,24943, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
38,25119, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
39,25227, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
40,25292, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
41,26566,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
42,26735,明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。,Unreal,不實
43,26763, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
44,27759,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
45,29064,明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
46,29917,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
47,29364,明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天,Unreal,不實
48,29919,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告",Unreal,不實
49,30782," FYI, 明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。早安圖片明天休息一天",Unreal,不實
50,32878,"趕快！趕快！用力傳
嚴重反對！反對！反對！
否則來及了！

代價新台幣500億元😱 
台幣改版需花費500億元，由全民買單。
針對新台幣是否改版？中央銀行總裁楊金龍在立法院財委會表示，既然促進轉型正義條例已通過，新台幣圖案若涉及威權象徵，只要做出新台幣改版決定，「那我們就依法行政」。
前總裁彭淮南表示改版要花新台幣500億元。
📣如果你不想支付這筆費用，請用力分享出去。
團結，力量就是大。💪💪💪
爛政府全部在做沒意義的事！為何不把資源放在教育、培育未來的下一代？
不懂現在的政府在做什麼事？這就是改革嗎？
到底有沒深入人民的生活，有多少人找不到工作，已經快民不聊生了~
500億如果可以給小朋友，供應免費營養午餐，或小學，學費全免費，這樣可以幫助多少家庭？
拜託！大家用力傳~
           傳給親朋好友！
要快呀！",Unreal,不實
51,32073,"明天早上3點至晚上7點，中國網絡開始清理整頓LINE，所有族群都不要發圖片和鏈接，一但群被清理，群裡所有手機號都將被控，很麻煩，望相互轉告。
    早安、问候的圖片不要发、明天休息一天，望相互转告！",Unreal,不實
52,32898,"趕快！趕快！用力傳
嚴重反對！反對！反對！
否則來及了！

代價新台幣500億元😱 
台幣改版需花費500億元，由全民買單。
針對新台幣是否改版？中央銀行總裁楊金龍在立法院財委會表示，既然促進轉型正義條例已通過，新台幣圖案若涉及威權象徵，只要做出新台幣改版決定，「那我們就依法行政」。
前總裁彭淮南表示改版要花新台幣500億元。
📣如果你不想支付這筆費用，請用力分享出去。
團結，力量就是大。💪💪💪
爛政府全部在做沒意義的事！為何不把資源放在教育、培育未來的下一代？
不懂現在的政府在做什麼事？這就是改革嗎？
到底有沒深入人民的生活，有多少人找不到工作，已經快民不聊生了~
500億如果可以給小朋友，供應免費營養午餐，或小學，學費全免費，這樣可以幫助多少家庭？
拜託！大家用力傳~
           傳給親朋好友！
要快呀！",Unreal,不實
53,32808,"米飯裡有抗腸癌物質哦！
(White Rice)你吃米飯嗎？ 
(Fried Rice)趁熱吃好 ?
(Teriyaki Chicken)還是放凉一點好 ?

以前做好了米飯總是怕涼了，招呼家人趁熱快吃
錯了！米飯中有一種可以對抗腸癌的物質，叫抗性澱粉，煮熟的米飯只有放涼之後，才會產生更多抗性澱粉。所以米飯煮熟後要打開鍋蓋，用勺子把米飯攪鬆讓米飯散熱，待米飯到溫和的溫度後再吃，就會產生抗性澱粉了。這樣的米飯，因為抗性澱粉較多，抗性澱粉不容易轉化成醣類，有益減肥及較易于控制血糖，對預防腸癌也非常好。

(Greek Salad)趕快改變吃飯的老觀念吧！

這是北京衛視，""我是大醫生""節目中的醫學專家講的，今天起，我們開始改變趁熱吃的老習慣吧！這使我聯想到吃壽司也很好。難怪日本人長壽，不光是他們吃海魚多，而且吃米飯也科學。又是飯糰又是壽司又是涼糕。

PS.看完後，請不要吝嗇，盡快轉寄給你的朋友",Partial Real,部分事實
54,32869,"🛑很重要！拜託要快傳 🛑 

快轉告你家中的人 
 請注意~ 
最新犯罪手法… 
一位年輕駕駛，大白天在中油加油，這時有一個陌生男子走近，遞給他一張廣告名片，他不想要但不好意思拒絕，就接了過來握在手裡，立即回到車裡開車離開中油加油站。 
 他從後視鏡看到那個遞名片的男人，進入一輛等在一旁的車輛，並立刻尾隨在他車後面跟著，在這同時他覺得頭暈目眩且呼不過氣來，開大冷氣又搖下車窗也無濟於事，就在他要昏迷前他意識到這事情很怪異，有事情要發生,他立即果斷地將車子右轉駛進了一戶人家的車道後猛按喇叭，而跟蹤他的那輛車立刻加速逃逸。 
 當警察來到時他早已不醒人事，經過化驗那陌生男人遞給的小卡片上含有濃烈成份的葯劑BURUNDANGA ，它是一種無色無味可經由呼吸可使人昏迷的禁藥，它比俗稱 ""約會強暴丸"" 的效果更強4倍，在此呼籲大家 

只要是你獨自一人時，不論在任何地方，任何時間，陌生人要遞給你任何東西，或者要求你幫忙替他拿一下任何東西(包括遞相機給妳幫他們照相)，你都不能因為不好意思拒絕而接過來。 

假若碰到這樣的男人，這後果不堪設想，請將此迅息轉貼或傳遞給你所有認識的友人們。 

警政署165關心您！",Unreal,不實
55,32876,"高速公路今天開始，傍晚每天會有警察臨檢喔～後座乘客未繫安全帶罰款一人三千，兩人6000元，請告訴家人要注意！

剛才很多車子被欄下來開罰單，生意太好！真的要大家告訴大家了！",Partial Real,部分事實
56,32881,"高速公路今天開始，傍晚每天會有警察臨檢喔～後座乘客未繫安全帶罰款一人三千，兩人6000元，請告訴家人要注意！

剛才很多車子被欄下來開罰單，生意太好！真的要大家告訴大家了！",Partial Real,部分事實
57,32699,"高速公路今天開始，傍晚每天會有警察臨檢喔～
後座！後座！後座！乘客
未繫安全帶！
罰款一人三千，兩人6000元，請告訴家人要注意！
剛才很多車子被欄下來開罰單，生意太好！真的要大家告訴大家了！
(轉傳)",Partial Real,部分事實
58,32709,"高速公路今天開始，傍晚每天會有警察臨檢喔～後座乘客未繫安全帶罰款一人三千，兩人6000元，請告訴家人要注意！

剛才很多車子被欄下來開罰單，生意太好！真的要大家告訴大家了！",Partial Real,部分事實
